"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00468191","2011-06-10","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,K,0700",,,,,"  328",",,K","  178",",,K","  183",",,K,0700"
"USC00468191","2011-06-11","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,K,0700",,,,,"  306",",,K","  183",",,K","  206",",,K,0700"
"USC00468191","2011-06-12","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   58",",,K,0700",,,,,"  306",",,K","  183",",,K","  189",",,K,0700"
"USC00468191","2011-06-13","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  112",",,K,0700",,,,,"  306",",,K","  133",",,K","  139",",,K,0700"
"USC00468191","2011-06-14","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,K,0700",,,,,"  222",",,K","   94",",,K","  100",",,K,0700"
"USC00468191","2011-06-15","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,K,0700",,,,,"  239",",,K","   94",",,K","  100",",,K,0700"
"USC00468191","2011-06-16","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    8",",,K,0700",,,,,"  239",",,K","   94",",,K","  178",",,K,0700"
"USC00468191","2011-06-17","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  122",",,K,0700",,,,,"  272",",,K","   94",",,K","  150",",,K,0700"
"USC00468191","2011-06-18","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,K,0700",,,,,"  294",",,K","  150",",,K","  178",",,K,0700"
"USC00468191","2011-06-19","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   69",",,K,0700",,,,,"  261",",,K","  178",",,K","  200",",,K,0700"
"USC00468191","2011-06-20","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   20",",,K,0700",,,,,"  261",",,K","  183",",,K","  189",",,K,0700"
"USC00468191","2011-06-21","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   53",",,K,0700",,,,,"  261",",,K","  167",",,K","  178",",,K,0700"
"USC00468191","2011-06-22","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  203",",,K,0700",,,,,"  328",",,K","  178",",,K","  189",",,K,0700"
"USC00468191","2011-06-23","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    3",",,K,0700",,,,,"  300",",,K","  189",",,K","  206",",,K,0700"
"USC00468191","2011-06-24","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   36",",,K,0700",,,,,"  278",",,K","  167",",,K","  172",",,K,0700"
"USC00468191","2011-06-25","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,K,0700",,,,,"  244",",,K","  156",",,K","  167",",,K,0700"
"USC00468191","2011-06-26","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,K,0700",,,,,"  239",",,K","  133",",,K","  144",",,K,0700"
"USC00468191","2011-06-27","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   15",",,K,0700",,,,,"  200",",,K","  139",",,K","  144",",,K,0700"
"USC00468191","2011-06-28","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    5",",,K,0700",,,,,"  261",",,K","  144",",,K","  206",",,K,0700"
"USC00468191","2011-06-29","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    5",",,K,0700",,,,,"  289",",,K","  144",",,K","  144",",,K,0700"
"USC00468191","2011-06-30","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,K,0700",,,,,"  289",",,K","  122",",,K","  122",",,K,0700"
"USC00468191","2011-07-01","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  294",",,7","  122",",,7","  133",",,7,0700"
"USC00468191","2011-07-03","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  311",",,7","  156",",,7","  194",",,7,0700"
"USC00468191","2011-07-04","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  322",",,7","  194",",,7","  206",",,7,0700"
"USC00468191","2011-07-05","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   28",",,7,0700",,,,,"  272",",,7","  178",",,7","  189",",,7,0700"
"USC00468191","2011-07-06","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  306",",,7","  178",",,7","  178",",,7,0700"
"USC00468191","2011-07-07","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  328",",,7","  178",",,7","  178",",,7,0700"
"USC00468191","2011-07-08","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  328",",,7","  178",",,7","  206",",,7,0700"
"USC00468191","2011-07-09","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  264",",,7,0700",,,,,"  233",",,7","  183",",,7","  183",",,7,0700"
"USC00468191","2011-07-10","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  294",",,7","  161",",,7","  167",",,7,0700"
"USC00468191","2011-07-11","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  328",",,7","  167",",,7","  206",",,7,0700"
"USC00468191","2011-07-12","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  241",",,7,0700",,,,,"  339",",,7","  167",",,7","  200",",,7,0700"
"USC00468191","2011-07-13","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  333",",,7","  200",",,7","  217",",,7,0700"
"USC00468191","2011-07-14","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    3",",,7,0700",,,,,"  300",",,7","  144",",,7","  144",",,7,0700"
"USC00468191","2011-07-15","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  289",",,7","  144",",,7","  161",",,7,0700"
"USC00468191","2011-07-16","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  278",",,7","  156",",,7","  172",",,7,0700"
"USC00468191","2011-07-17","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  278",",,7","  156",",,7","  189",",,7,0700"
"USC00468191","2011-07-18","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  283",",,7","  156",",,7","  178",",,7,0700"
"USC00468191","2011-07-19","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   38",",,7,0700",,,,,"  317",",,7","  178",",,7","  228",",,7,0700"
"USC00468191","2011-07-20","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  300",",,7","  228",",,7","  228",",,7,0700"
"USC00468191","2011-07-21","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  333",",,7","  211",",,7","  217",",,7,0700"
"USC00468191","2011-07-22","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  350",",,7","  211",",,7","  244",",,7,0700"
"USC00468191","2011-07-23","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   33",",,7,0700",,,,,"  356",",,7","  206",",,7","  211",",,7,0700"
"USC00468191","2011-07-24","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  173",",,7,0700",,,,,"  356",",,7","  206",",,7","  211",",,7,0700"
"USC00468191","2011-07-25","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  328",",,7","  211",",,7","  217",",,7,0700"
"USC00468191","2011-07-26","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    5",",,7,0700",,,,,"  306",",,7","  200",",,7","  206",",,7,0700"
"USC00468191","2011-07-27","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  322",",,7","  189",",,7","  194",",,7,0700"
"USC00468191","2011-07-28","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  328",",,7","  189",",,7","  189",",,7,0700"
"USC00468191","2011-07-29","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  339",",,7","  189",",,7","  200",",,7,0700"
"USC00468191","2011-07-30","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    8",",,7,0700",,,,,"  344",",,7","  189",",,7","  228",",,7,0700"
"USC00468191","2011-08-01","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  339",",,7","  150",",,7","  156",",,7,0700"
"USC00468191","2011-08-02","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  339",",,7","  156",",,7","  183",",,7,0700"
"USC00468191","2011-08-03","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  339",",,7","  183",",,7","  200",",,7,0700"
"USC00468191","2011-08-04","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   15",",,7,0700",,,,,"  250",",,7","  200",",,7","  206",",,7,0700"
"USC00468191","2011-08-05","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  317",",,7","  183",",,7","  183",",,7,0700"
"USC00468191","2011-08-06","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    3",",,7,0700",,,"    0",",,7,","  344",",,7","  183",",,7","  222",",,7,0700"
"USC00468191","2011-08-07","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  150",",,7,0700",,,"    0",",,7,","  306",",,7","  222",",,7","  233",",,7,0700"
"USC00468191","2011-08-08","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  117",",,7,0700",,,,,"  306",",,7","  211",",,7","  211",",,7,0700"
"USC00468191","2011-08-09","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   10",",,7,0700",,,,,"  317",",,7","  200",",,7","  206",",,7,0700"
"USC00468191","2011-08-10","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  300",",,7","  183",",,7","  183",",,7,0700"
"USC00468191","2011-08-11","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  294",",,7","  150",",,7","  150",",,7,0700"
"USC00468191","2011-08-12","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  278",",,7","  111",",,7","  117",",,7,0700"
"USC00468191","2011-08-13","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    3",",,7,0700",,,"    0",",,7,","  300",",,7","  117",",,7","  156",",,7,0700"
"USC00468191","2011-08-14","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    8",",,7,0700",,,"    0",",,7,","  311",",,7","  117",",,7","  178",",,7,0700"
"USC00468191","2011-08-15","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    5",",,7,0700",,,,,"  311",",,7","  128",",,7","  172",",,7,0700"
"USC00468191","2011-08-16","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  135",",,7,0700",,,,,"  228",",,7","  161",",,7","  167",",,7,0700"
"USC00468191","2011-08-17","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  283",",,7","  133",",,7","  133",",,7,0700"
"USC00468191","2011-08-18","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  306",",,7","  133",",,7","  150",",,7,0700"
"USC00468191","2011-08-19","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  330",",,7,0700",,,,,"  311",",,7","  150",",,7","  178",",,7,0700"
"USC00468191","2011-08-20","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  311",",,7","  144",",,7","  167",",,7,0700"
"USC00468191","2011-08-21","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  317",",,7","  167",",,7","  183",",,7,0700"
"USC00468191","2011-08-22","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   97",",,7,0700",,,,,"  317",",,7","  161",",,7","  161",",,7,0700"
"USC00468191","2011-08-23","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  256",",,7","  111",",,7","  111",",,7,0700"
"USC00468191","2011-08-24","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  278",",,7","  111",",,7","  128",",,7,0700"
"USC00468191","2011-08-25","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   38",",,7,0700",,,,,"  300",",,7","  128",",,7","  194",",,7,0700"
"USC00468191","2011-08-26","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   38",",,7,0700",,,,,"  289",",,7","  156",",,7","  156",",,7,0700"
"USC00468191","2011-08-27","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  300",",,7","  156",",,7","  172",",,7,0700"
"USC00468191","2011-08-28","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  272",",,7","  144",",,7","  167",",,7,0700"
"USC00468191","2011-08-29","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  256",",,7","  139",",,7","  139",",,7,0700"
"USC00468191","2011-08-30","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  267",",,7","  117",",,7","  117",",,7,0700"
"USC00468191","2011-08-31","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  294",",,7","  117",",,7","  139",",,7,0700"
"USC00468191","2011-09-01","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  317",",,7","  139",",,7","  178",",,7,0700"
"USC00468191","2011-09-02","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   81",",,7,0700",,,,,"  300",",,7","  178",",,7","  189",",,7,0700"
"USC00468191","2011-09-03","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  350",",,7","  189",",,7","  194",",,7,0700"
"USC00468191","2011-09-04","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  356",",,7","  194",",,7","  200",",,7,0700"
"USC00468191","2011-09-05","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  168",",,7,0700",,,,,"  306",",,7","  189",",,7","  189",",,7,0700"
"USC00468191","2011-09-06","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  356",",,7,0700",,,,,"  306",",,7","  144",",,7","  144",",,7,0700"
"USC00468191","2011-09-07","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  175",",,7,0700",,,,,"  172",",,7","  139",",,7","  150",",,7,0700"
"USC00468191","2011-09-08","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   30",",,7,0700",,,,,"  228",",,7","  144",",,7","  150",",,7,0700"
"USC00468191","2011-09-09","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  222",",,7","  150",",,7","  161",",,7,0700"
"USC00468191","2011-09-10","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  222",",,7","  139",",,7","  139",",,7,0700"
"USC00468191","2011-09-11","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  244",",,7","  139",",,7","  139",",,7,0700"
"USC00468191","2011-09-12","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  333",",,7,0700",,,,,"  256",",,7","  133",",,7","  133",",,7,0700"
"USC00468191","2011-09-13","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  256",",,7","  133",",,7","  133",",,7,0700"
"USC00468191","2011-09-14","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  278",",,7","  133",",,7","  144",",,7,0700"
"USC00468191","2011-09-15","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   10",",,7,0700",,,,,"  289",",,7","  144",",,7","  150",",,7,0700"
"USC00468191","2011-09-16","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   36",",,7,0700",,,,,"  189",",,7","   50",",,7","   50",",,7,0700"
"USC00468191","2011-09-17","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  167",",,7","   50",",,7","   94",",,7,0700"
"USC00468191","2011-09-18","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  233",",,7","   83",",,7","   83",",,7,0700"
"USC00468191","2011-09-19","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  239",",,7","   83",",,7","  122",",,7,0700"
"USC00468191","2011-09-20","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  290",",,7,0700",,,,,"  206",",,7","  122",",,7","  167",",,7,0700"
"USC00468191","2011-09-21","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   28",",,7,0700",,,,,"  233",",,7","  139",",,7","  139",",,7,0700"
"USC00468191","2011-09-22","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   13",",,7,0700",,,,,"  244",",,7","  139",",,7","  167",",,7,0700"
"USC00468191","2011-09-23","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   66",",,7,0700",,,,,"  261",",,7","  167",",,7","  172",",,7,0700"
"USC00468191","2011-09-24","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  170",",,7,0700",,,,,"  194",",,7","  133",",,7","  139",",,7,0700"
"USC00468191","2011-09-26","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  283",",,7","  128",",,7","  161",",,7,0700"
"USC00468191","2011-09-27","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  145",",,7,0700",,,,,"  278",",,7","  133",",,7","  133",",,7,0700"
"USC00468191","2011-09-28","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  239",",,7","  122",",,7","  128",",,7,0700"
"USC00468191","2011-09-29","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   13",",,7,0700",,,,,"  239",",,7","  122",",,7","  144",",,7,0700"
"USC00468191","2011-09-30","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    8",",,7,0700",,,,,"  222",",,7","  111",",,7","  111",",,7,0700"
"USC00468191","2011-10-01","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   23",",,7,0700",,,,,"  222",",,7","   56",",,7","   61",",,7,0700"
"USC00468191","2011-10-02","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  107",",,7,0700",,,,,"   89",",,7","   22",",,7","   28",",,7,0700"
"USC00468191","2011-10-03","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    3",",,7,0700",,,,,"  139",",,7","   28",",,7","   72",",,7,0700"
"USC00468191","2011-10-04","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    3",",,7,0700",,,,,"  100",",,7","   67",",,7","  100",",,7,0700"
"USC00468191","2011-10-05","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  150",",,7","   72",",,7","   78",",,7,0700"
"USC00468191","2011-10-06","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  211",",,7","   61",",,7","   61",",,7,0700"
"USC00468191","2011-10-07","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  250",",,7","   61",",,7","   72",",,7,0700"
"USC00468191","2011-10-08","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  267",",,7","   67",",,7","   72",",,7,0700"
"USC00468191","2011-10-09","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  256",",,7","   56",",,7","   61",",,7,0700"
"USC00468191","2011-10-10","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  256",",,7","   61",",,7","   89",",,7,0700"
"USC00468191","2011-10-11","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  244",",,7","   89",",,7","  106",",,7,0700"
"USC00468191","2011-10-12","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  140",",,7,0700",,,,,"  239",",,7","  106",",,7","  133",",,7,0700"
"USC00468191","2011-10-13","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   15",",,7,0700",,,,,"  172",",,7","  133",",,7","  133",",,7,0700"
"USC00468191","2011-10-14","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  282",",,7,0700",,,,,"  178",",,7","  133",",,7","  139",",,7,0700"
"USC00468191","2011-10-15","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  172",",,7","   72",",,7","   89",",,7,0700"
"USC00468191","2011-10-16","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  183",",,7","   39",",,7","   44",",,7,0700"
"USC00468191","2011-10-17","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  250",",,7","   44",",,7","  128",",,7,0700"
"USC00468191","2011-10-18","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  211",",,7","   83",",,7","   83",",,7,0700"
"USC00468191","2011-10-19","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    3",",,7,0700",,,,,"  250",",,7","   78",",,7","  111",",,7,0700"
"USC00468191","2011-10-20","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","  312",",,7,0700",,,,,"  128",",,7","   61",",,7","   61",",,7,0700"
"USC00468191","2011-10-21","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","   38",",,7,0700",,,,,"   78",",,7","   56",",,7","   72",",,7,0700"
"USC00468191","2011-10-22","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  111",",,7","   22",",,7","   22",",,7,0700"
"USC00468191","2011-10-23","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  161",",,7","   -6",",,7","    0",",,7,0700"
"USC00468191","2011-10-24","38.51708","-81.64542","192.6","SISSONVILLE 1 SW, WV US","    0",",,7,0700",,,,,"  172",",,7","    0",",,7","   72",",,7,0700"
